SeqNumber	rrtf_1v2.p	rrtf_1v2.d1	rrtf_1v2.d2	rrtf_1v3.p	rrtf_1v3.d1	rrtf_1v3.d2	rrtf_1v4.p	rrtf_1v4.d1	rrtf_1v4.d2	rrtf_2v3.p	rrtf_2v3.d1	rrtf_2v3.d2	rrtf_2v4.p	rrtf_2v4.d1	rrtf_2v4.d2	rrtf_3v4.p	rrtf_3v4.d1	rrtf_3v4.d2
35186	0.365145	0.00647098	0	0.912327	0.0264476	0.0248034	0.91247	0.0264834	0.0248288	0.983553	0.0307728	0.0312483	0.983522	0.0307737	0.031249	1	0	0
35187	1	0	0	0.411157	0.00151323	0.00399007	0.410897	0.00153018	0.00403366	0.410846	0.00153218	0.00404091	0.410873	0.00153343	0.00404308	1	0	0
35188	0.252471	0.00245917	0	0.986108	0.0139629	0.0141127	0.986665	0.0139581	0.0141069	0.755606	0.0111875	0.0135987	0.755583	0.0111857	0.013597	0.994618	0	0
35189	0.77242	0.00687552	0.0037674	0.555839	0.115348	0.142184	0.55581	0.115299	0.142094	0.535079	0.10968	0.134118	0.535113	0.10972	0.134181	0.996639	0	0
35191	0.626552	0.0195416	0.0140048	1.99459e-07	0.339986	0.659774	1.71013e-07	0.337646	0.651881	1.11549e-07	0.331844	0.648934	8.96743e-08	0.330037	0.646353	0.832527	0.00591558	0.00698452
35192	1	0	0	0.561429	0.0663145	0.133245	0.561459	0.0662234	0.132879	0.561436	0.0662789	0.133177	0.561435	0.0662809	0.133179	1	0	0
35193	0.10711	0	0.00574505	0.0365001	0.0298334	0.083024	0.0364993	0.0297999	0.0828753	0.0943788	0.0423713	0.0915011	0.0943777	0.0423957	0.0915655	0.99686	0	0
35194	1	0.00560597	0.00560607	0.439833	0.0494142	0.0769937	0.542609	0.0490128	0.0698372	0.481862	0.0531153	0.0766929	0.588095	0.0524197	0.0697702	0.268874	0.00255994	0
35196	0.837698	0.0152721	0.000654237	0.893574	1.25723	1.33491	0.944462	1.27751	1.31677	0.881546	1.26662	1.35075	0.971588	1.25187	1.28541	1	0.0126834	0
35197	0.24522	0	0.00427848	0.578364	0.0185974	0.0288763	0.57837	0.018595	0.0288595	0.828419	0.0230097	0.0269355	0.828434	0.0229767	0.0268996	0.995362	0	0
35198	1	0	0	0.962813	0.0600532	0.0590868	0.96252	0.0607102	0.0597056	0.96213	0.0601121	0.0591084	0.962971	0.0607174	0.0596946	1	0.00135767	0.00113433
35199	0.114507	0	0.00499407	0.142318	0.0649756	0.103331	0.142317	0.064982	0.103344	0.236906	0.0718428	0.103577	0.236905	0.0718383	0.103558	0.995841	0	0
35200	0.0983662	0	0.00810021	0.54802	0.0264918	0.0366674	0.540563	0.0264565	0.0367948	0.927598	0.0363551	0.03806	0.917673	0.0362753	0.0382108	0.995937	0.00370985	0.00373676
35201	0.278556	0.00130965	0.00528827	0.0212161	0.123807	0.202144	0.021215	0.123893	0.202258	0.0384281	0.128464	0.199716	0.0384274	0.128575	0.199863	1	0	0
35202	0.277569	0	0.00435344	0.0550186	0.109018	0.0402674	0.0550209	0.109022	0.0402573	0.0320071	0.109429	0.0338845	0.0320071	0.109432	0.0338849	0.998212	0	0
35204	1	0	0	0.160162	0.0932762	0.242844	0.160161	0.0933504	0.243165	0.160161	0.0933575	0.24316	0.160161	0.0933638	0.243172	0.999718	0	0
35205	0.998762	0	0	0.23021	0.0404668	0.0191279	0.23021	0.0404777	0.0191321	0.23021	0.0404574	0.0191221	0.23021	0.0404625	0.0191248	1	0	0
35206	0.999163	0	0	0.999871	0	0	1	0	0	0.999862	0	0	1	0	0	0.999764	0	0
35208	0.627298	0.019901	0.014925	0.0738545	0.34425	0.449664	0.0550575	0.341682	0.455662	0.0546776	0.350869	0.469622	0.0400427	0.348778	0.477009	0.146525	0	0.00447183
35209	0.175378	0.0203118	0	0.398693	0.14406	0.0979141	0.3986	0.144229	0.0979485	0.656013	0.11307	0.0929988	0.6563	0.113231	0.0931472	0.997424	0	0
35210	0.985102	0.00300774	0.00305515	0.683281	0.111447	0.103736	0.683283	0.111433	0.103723	0.678369	0.110627	0.102807	0.67837	0.110625	0.102808	0.993727	0	0
35211	1	0	0	0.988634	0.00907226	0.00909743	1	0.00906527	0.00909061	0.988247	0.00908665	0.00911186	1	0.00906032	0.00908417	0.990888	0	0
35212	1	0	0	0.329926	0.0594268	0.0925409	0.521687	0.0645053	0.0866179	0.329931	0.0594086	0.0925245	0.521699	0.0645299	0.0866693	0.113595	0.00749045	0
35213	0.174099	0.01135	0.0025854	0.0486472	0.0855107	0.048461	0.0486489	0.0855337	0.048428	0.102	0.0738944	0.0450492	0.101998	0.0738786	0.0450554	1	0	0
35214	0.353198	0.00384464	0	0.700566	0.133459	0.159087	0.636556	0.133109	0.166688	0.631145	0.126823	0.156322	0.569338	0.126311	0.163678	0.280526	0	0.0019981
35215	0.466391	0.0133413	0.0325698	0.1557	0.0931176	0.230092	0.155699	0.0931522	0.230284	0.262806	0.108691	0.206417	0.262806	0.108691	0.206417	1	0	0
35216	0.0990141	0	0.00693894	0.00131734	0.0228784	0.067728	0.00131732	0.0228853	0.067793	0.00576805	0.0272305	0.0637673	0.00576803	0.0272241	0.0637729	1	0	0
35217	0.273779	0.00394238	0	0.302632	0.177546	0	0.542436	0.132659	0.044511	0.362892	0.181265	0	0.679868	0.117942	0.0601825	0.27038	0	0.00420965
35218	0.24921	0	0.000849052	0.0971058	0.0302578	0.06801	0.0970981	0.0302096	0.0679161	0.157379	0.0353104	0.0682328	0.15737	0.0352317	0.0681376	1	0	0
35219	0.735096	0.0205144	0.0044919	0.0495916	0.250211	0.384991	0.0403598	0.241761	0.379729	0.0501248	0.248674	0.381873	0.0408527	0.241114	0.378272	0.423535	0	0.00576582
35220	0.881551	0.00505972	0	0.776921	0.281571	0.226457	0.77689	0.281692	0.226583	0.837999	0.244754	0.212434	0.838	0.244761	0.212436	1	0	0
35224	0.671747	0.00491025	0.00270554	0.560315	0.129753	0.16415	0.519661	0.124572	0.160524	0.541206	0.125309	0.163021	0.495548	0.119898	0.159612	0.393862	0	0.00317444
35225	0.639807	0.00482254	0.00912493	0.823614	0.0550742	0.0610772	0.823513	0.0549081	0.0608896	0.924002	0.0596939	0.0624646	0.924003	0.0596935	0.0624642	0.990926	0	0
35226	0.994808	0	0	0.00459398	0.0454937	0.00569736	0.00459402	0.0453311	0.00567097	0.00459395	0.0453506	0.00567407	0.00459395	0.0453491	0.0056738	0.997816	0	0
35227	0.257079	0.00125129	0	0.325464	0.0370476	0.0265173	0.409091	0.0365914	0.027769	0.39342	0.0350758	0.026157	0.486856	0.0346273	0.0273781	0.249856	0	0.00112722
35229	1	0	0	0.948822	0.00945603	0.00893797	0.949264	0.00937597	0.00885713	0.948778	0.00938008	0.00886056	0.949303	0.00937445	0.0088548	1	0	0
35231	0.905667	0.00324376	0.00446039	0.144583	0.199417	0.348786	0.117237	0.191003	0.350646	0.149211	0.192667	0.338841	0.12126	0.184418	0.340948	0.406284	0	0.00389147
35232	0.251703	0	0.00218359	0.118761	0.0194956	0.0405541	0.118757	0.0194486	0.0404612	0.190142	0.0218598	0.0396367	0.190141	0.0218579	0.0396332	1	0	0
35233	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
35234	0.699155	0.00437196	0.00590605	0.0974892	0.0816675	0.123484	0.0930187	0.0832419	0.126984	0.126619	0.0859134	0.124644	0.120634	0.087693	0.128368	0.555034	0.00284451	0
35235	0.35589	0.0119028	0.00293253	0.790178	0.175744	0.184811	0.743595	0.173548	0.184718	0.631161	0.177829	0.195667	0.588842	0.175344	0.195272	0.306459	0	0.00130998
35236	1	0	0	0.303355	0.0805769	0.0462402	0.626328	0.0742017	0.0581276	0.303338	0.0802847	0.0460731	0.626343	0.0739478	0.057936	0.10531	0	0.0160439
35237	0.996157	0	0	0.448417	0.0267054	0.0430626	0.448343	0.026714	0.0430955	0.448416	0.0267078	0.0430614	0.448423	0.0266971	0.0430493	0.997396	0	0
35238	0.234212	0.042421	0	0.526413	0.353616	0.409731	0.490298	0.3564	0.419987	0.36507	0.346707	0.427954	0.332572	0.347621	0.437778	0.688914	0.00392301	0.0107692
35240	0.265966	0	0.00934423	0.548762	0.0388386	0.053068	0.452298	0.0390201	0.057007	0.759107	0.0427807	0.049582	0.649904	0.0431526	0.0533618	0.256193	0	0.00205585
35244	0.651198	0.0144634	0.0091736	0.0525504	0.0851143	0.0307026	0.0525515	0.0852252	0.0307356	0.0755505	0.0813906	0.0265912	0.0755622	0.0813946	0.0265954	1	0	0
35245	0.536945	0.00204456	0.00518401	0.921728	0.067056	0.0649484	0.92177	0.0669765	0.0648829	0.807315	0.0660587	0.0610557	0.807276	0.0660826	0.0610806	0.997264	0	0
35246	0.277503	0.00649973	0	0.723074	0.0433152	0.0504049	0.612236	0.0425593	0.0526573	0.607553	0.0363899	0.0450505	0.502422	0.0357909	0.0470595	0.255529	0	0.00237954
35250	0.508178	0.0215456	0.0426473	0.00105113	0.293819	0.477593	0.000903155	0.287707	0.466315	0.00163885	0.282553	0.448443	0.00148463	0.277608	0.438941	0.749199	0.00325197	0.00580184
35251	0.31654	0.00830594	0	0.0430191	0.0602206	0.112991	0.0430192	0.0602193	0.112993	0.024645	0.0561088	0.117135	0.0246464	0.0561086	0.117135	1	0	0
35252	1	0.00146461	0.010172	2.10669e-05	0.263762	0.902366	3.32007e-05	0.270746	0.874631	3.06295e-05	0.277092	0.917585	4.79367e-05	0.284036	0.89046	0.300378	0.00360987	0
35253	0.309191	0.00123167	0.00389881	0.799439	0.0286876	0.0310843	0.799416	0.0287308	0.0311313	0.968693	0.0317392	0.0313596	0.969737	0.0317276	0.031351	1	0	0
35254	0.163687	0	0.00420471	0.208262	0.0502083	0.0267493	0.074092	0.0532653	0.019935	0.0945965	0.0491658	0.0223174	0.0276459	0.0517094	0.0163236	0.100373	0.00383871	0
35255	1	0	0	0.757626	0.377039	0.276659	0.758125	0.374178	0.276147	0.758154	0.373862	0.276372	0.758124	0.37418	0.276148	1	0	0
35256	0.768782	0.0110033	0.0131565	2.35178e-05	0.147938	0.305702	3.34178e-05	0.150283	0.30963	3.64453e-05	0.148033	0.292957	5.17515e-05	0.150512	0.296817	9.85026e-06	0.00439444	0
35257	0.362932	0	0.207947	0.674177	0.197475	0.216592	0.125238	0.186227	0.25694	0.899898	0.202158	0.207798	0.224875	0.191101	0.24637	0.000132217	0	0.0358141
35258	0.417016	0.00540182	0	0.594951	0.146059	0.165912	0.586464	0.152247	0.17367	0.482116	0.138616	0.163646	0.476078	0.144869	0.171689	0.865106	0	0.0070081
35260	0.587623	0	0.0374961	0.862665	0.0909146	0.0976291	0.862834	0.0908231	0.0975588	0.942048	0.0930542	0.0904282	0.942055	0.0931149	0.0905119	0.993202	0	0
35262	0.999517	0	0	0.000387874	0.195162	0	0.000387874	0.196216	0	0.000387872	0.195147	0	0.000387884	0.195009	0	0.995968	0	0
35263	0.972653	0.000481205	0.000514407	0.78484	0.0188698	0.0205776	0.354323	0.0160512	0.0211731	0.809709	0.0189034	0.0203923	0.369043	0.0160685	0.0209866	0.0323006	0	0.00343473
35264	1	0.012604	0.0126006	0.165775	0.218222	0.115147	0.165773	0.217536	0.114784	0.165772	0.217505	0.114781	0.165773	0.217505	0.114789	0.989593	0	0
35265	0.989509	0	0	0.0484998	0.0148769	0	0.0484994	0.0149043	0	0.0484983	0.0149263	0	0.0484983	0.0149269	0	0.991982	0	0
35266	0.24222	0	0.00182673	0.014695	0.0110132	0.04279	0.014695	0.0110145	0.0427931	0.0323314	0.0137131	0.0414346	0.0323334	0.0136892	0.0413913	0.998855	0	0
35267	1	0.00767716	0.00866357	0.987523	0.143542	0.142667	0.954147	0.141856	0.144907	0.998462	0.143894	0.143923	0.937383	0.142276	0.146351	0.277738	0	0.00158667
35268	0.0500689	0.0161648	0	6.83665e-06	0.156008	0.230063	1.12094e-05	0.158517	0.23204	1.79975e-06	0.151812	0.229842	3.02725e-06	0.154299	0.231944	0.481463	0.00300762	0.00195074
35269	0.0467342	0	0.00831013	0.121719	0.295619	0.455356	0.124952	0.300857	0.462528	0.219356	0.311562	0.445407	0.224805	0.317479	0.453269	0.800345	0.0033027	0.000984773
35270	0.702941	0.009834	0.0175847	0.00372424	0.207843	0.497811	0.00450344	0.214271	0.503343	0.00437011	0.217203	0.531364	0.00523601	0.224116	0.537538	0.326255	0.00224189	0
35272	0.548434	0.00963099	0.00403772	0.706125	0.107002	0.124585	0.706295	0.107153	0.124695	0.575485	0.0965883	0.122905	0.575469	0.0965441	0.122838	1	0	0
35273	0.993755	0	0	0.253009	0.00580383	0.015113	0.252968	0.00576006	0.014998	0.253	0.0057355	0.0149284	0.253017	0.00573307	0.01493	0.994637	0	0
35275	0.76852	0.00211224	0.0025635	0.0701914	0.0545462	0.0401269	0.0592663	0.0547769	0.0397407	0.061422	0.0565622	0.0411991	0.0516568	0.056797	0.0408027	0.257658	0.000380189	0
35276	0.147919	0	0.0122521	0.46461	0.21287	0.248834	0.464653	0.212709	0.248601	0.657068	0.222099	0.243982	0.657072	0.222089	0.243971	0.998493	0	0
35277	0.253174	0	0.00361868	0.356179	0.0371704	0.055024	0.356185	0.0371651	0.0550113	0.471143	0.0399907	0.0539137	0.47114	0.0399827	0.0539021	1	0	0
35278	0.166777	0.0124038	0.00257102	0.0241731	0.0407722	0.0855559	0.0335104	0.039959	0.0809347	0.00614156	0.0346105	0.0876058	0.00894165	0.0338871	0.0828973	0.261953	0.00238573	0
35279	0.245121	0.00280295	0	0.599292	0.0202205	0.015144	0.599275	0.0201943	0.0151267	0.788562	0.0182099	0.0156366	0.788566	0.0182098	0.0156366	0.996608	0	0
35280	0.589514	0	0.0400851	0.732646	0.307345	0.270201	0.819442	0.290678	0.266654	0.769218	0.304332	0.272444	0.857729	0.289365	0.270232	0.699624	0	0.00862742
35281	0.161663	0.00137429	0.00637572	5.62631e-05	0.0200179	0.0920455	0.00021973	0.020409	0.0866559	0.00028611	0.0227076	0.0864192	0.00101422	0.0231291	0.0807492	0.045877	0.00494168	0
35282	0.960765	0.00385455	0.00363308	0.89526	0.131139	0.135187	0.821608	0.128863	0.135859	0.882512	0.136426	0.141155	0.809525	0.134165	0.141868	0.262143	0	0.001435
35283	0.267175	0.00342226	0	0.191159	0.219965	0.149481	0.191155	0.220028	0.149525	0.240359	0.215641	0.151911	0.240393	0.215739	0.151983	1	0	0
35284	0.960511	0.00263525	0.00281045	0.059415	0.0104994	0.0241067	0.0421109	0.0106995	0.0259116	0.0688785	0.0109167	0.0246681	0.0491196	0.0110961	0.0265653	0.250986	0	0.00119762
35285	0.0338786	0.00340247	0	0.0212725	0.0913004	0.0673104	0.0212735	0.0912875	0.0672949	0.0455285	0.0899932	0.0691732	0.0455305	0.089993	0.0691731	1	0	0
35286	0.567962	0	0.0444002	2.3453e-06	0.314878	1.00803	2.34548e-06	0.31587	1.01304	8.60392e-07	0.257316	0.857079	8.60392e-07	0.257316	0.85708	1	0	0
35287	0.395881	0.0207316	0.00373382	0.0381953	0.172	0.252645	0.0336821	0.172362	0.255383	0.0253464	0.164172	0.250432	0.0221434	0.164917	0.253832	0.338806	0	0.00145718
35288	0.280699	0	0.00636822	0.67289	0.0273098	0.0185423	0.960844	0.0255904	0.0266431	0.392845	0.0277557	0.011485	0.760008	0.0257679	0.0196896	0.240555	0	0.00666029
35289	1	0	0	0.113953	0.0365555	0.0706203	0.113968	0.036446	0.070403	0.113977	0.0363984	0.0702978	0.113972	0.0364146	0.0703341	1	0	0
35290	0.659561	0.00584236	0.00374582	0.149841	0.0387034	0.0618226	0.149841	0.0387008	0.0618212	0.105942	0.0369116	0.0639168	0.105944	0.0368898	0.0638851	0.994904	0	0
35291	0.924656	0.00925822	0.00792863	0.843269	0.0653171	0.0767541	0.84319	0.0654025	0.0767257	0.670178	0.0529131	0.0728623	0.670167	0.0528978	0.0728538	1	0	0
35292	0.485021	0.0431593	0	0.00754456	0.31157	0.88495	0.00870853	0.316565	0.895301	0.00519998	0.285247	0.874901	0.00596613	0.289204	0.884277	0.688148	0.00784447	0
35294	0.26998	0.00239318	0	0.802811	0.0540625	0.0700599	0.802741	0.0539736	0.0695795	0.715635	0.0539315	0.077864	0.715647	0.0539142	0.0778807	0.993308	0	0
35295	1	0	0	0.670138	0.0175316	0.0216988	0.873092	0.018707	0.02014	0.669885	0.0175702	0.0217511	0.872871	0.0187016	0.0201371	0.249485	0.00132149	0
35296	0.240462	0	0.0079729	1	0.000196078	0.00020033	0.303043	0.000263521	0.000823617	0.562715	0.0120335	0.00600402	0.651464	0.00804333	0.0121564	0.0988614	0	0.000451969
35297	1	0	0	0.523551	0.04642	0.0812497	0.233736	0.0408504	0.0997384	0.523518	0.0464569	0.0813583	0.233706	0.0405975	0.0987988	0.150298	0	0.0203828
35298	0.647852	0.00369798	0.00614268	0.559496	0.0687874	0.0561904	0.64756	0.0662062	0.0564099	0.474242	0.06403	0.0500805	0.557386	0.0616318	0.0502672	0.265946	0	0.00185157
35299	0.171018	0	0.00184084	0.192932	0.0268051	0.0419055	0.192932	0.0268653	0.0419864	0.304854	0.0299856	0.0423271	0.304857	0.0299806	0.0423265	1	0	0
35300	0.263094	0.00320451	0	0.60296	0.116384	0.136493	0.602932	0.116504	0.136663	0.51798	0.113951	0.139335	0.51804	0.11395	0.139335	0.995511	0	0
35301	0.286942	0.00128403	0.00443286	0.551749	0.0259144	0.0331492	0.661992	0.0264396	0.0317464	0.87889	0.0305862	0.0324376	0.999005	0.0311546	0.0310649	0.248356	0.00126977	0
35304	0.432976	0.0277319	0.00614852	0.0426306	0.173469	0.251233	0.0366349	0.171512	0.251844	0.0288949	0.160081	0.238567	0.0245418	0.158123	0.238919	1.75682e-12	0	0.00381533
35305	1	0	0.0206895	0.817626	0.292893	0.328882	0.8179	0.292272	0.328622	1	0.30952	0.309841	1	0.309653	0.310046	1	0	0
35306	0.443937	0.0233762	0.0100484	0.795044	0.130858	0.141452	0.795003	0.130884	0.141476	0.616368	0.122011	0.142015	0.616355	0.122024	0.142034	1	0	0
35307	0.23159	0.000901992	0.00571329	8.90693e-07	0.0626991	0.138765	8.90675e-07	0.0627084	0.1388	2.98177e-06	0.0658561	0.139228	2.98186e-06	0.0658497	0.139221	0.989234	0	0
35308	0.974197	0.00271968	0.00258234	0.484396	0.0138949	0.0256777	0.484406	0.0138949	0.0256778	0.342267	0.0127926	0.0288929	0.342244	0.0126402	0.0285966	1	0	0
35309	0.324964	0.00299312	0.0103839	0.953011	0.041125	0.0422848	0.952514	0.0410338	0.0422078	0.752043	0.0547999	0.0476361	0.752054	0.0547785	0.0476227	1	0	0
35310	0.406711	0.0181612	0	0.876336	0.220505	0.175561	0.876273	0.220435	0.175503	0.959561	0.220491	0.234851	0.959816	0.220158	0.23473	1	0	0
35311	0.060642	0	0.0120327	0.233019	0.08313	0.118003	0.233009	0.0831364	0.118017	0.438249	0.0876987	0.107533	0.438239	0.0876677	0.107497	1	0	0
35314	0.303993	0	0.0263761	0.749482	0.321677	0.272488	0.368162	0.394979	0.237427	0.605078	0.387916	0.297737	0.26921	0.471911	0.25479	0.144204	0.0845686	0
35315	0.761755	0.0116682	0.00658009	0.0208156	0.147421	0.340129	0.0207826	0.153284	0.352636	0.0164895	0.148506	0.359488	0.0164032	0.154458	0.372844	0.830341	0	0.00901452
35318	0.99936	0	0	0.754063	0.0607029	0.0741833	0.754077	0.0606529	0.0741066	0.754077	0.0606541	0.0741091	0.754078	0.0606521	0.0741066	1	0	0
35320	0.488043	0	0.00981854	0.461331	0.160177	0.230231	0.429483	0.160689	0.242929	0.4908	0.156897	0.218844	0.459118	0.15782	0.230825	0.273804	0	0.00267659
35321	0.248726	0	0.00606805	1	0.0206557	0.0206202	0.998562	0.0206434	0.0206081	0.735846	0.0287726	0.022724	0.73585	0.0287712	0.0227229	1	0	0
35323	0.045549	0.0137793	0	0.910262	0.162717	0.156284	0.899887	0.154013	0.147287	0.680672	0.137328	0.158369	0.688474	0.130843	0.150118	0.987427	0.00325057	0.00316183
35324	0.0404822	0.0172327	0	0.204976	0.185808	0.227473	0.173228	0.190251	0.236865	0.085052	0.173839	0.229457	0.0691461	0.177988	0.239198	0.342922	0	0.0060574
35325	1	0	0	0.997484	0	0	1	0	0	1	0	0	1	0	0	0.999037	0	0
35326	0.82634	0.00603522	0.00489344	0.0443932	0.138475	0.189648	0.0539856	0.139798	0.189027	0.0450375	0.140561	0.191393	0.0544965	0.141977	0.191075	0.361371	0.00228956	0
35327	1	0	0	0.110974	0.0531919	0.247334	0.0729579	0.0448462	0.282687	0.111009	0.0533737	0.246394	0.0729581	0.044858	0.282676	0.0321949	0	0.016537
35328	1	0	0	0.99983	0	0	1	0	0	1	0	0	0.99857	0	0	1	0	0
35330	1	0	0	0.252673	0.000198235	0	0.246969	0.000199538	0	0.253212	0.000200589	0	0.247369	0.000163998	0	1	0	0
35331	0.998188	0.000947078	0.000938989	0.7268	0.0273552	0.0236484	0.72673	0.0273742	0.0236654	0.709547	0.0265893	0.0226911	0.709504	0.026622	0.0226696	1	0	0
35332	0.193536	0.00358549	0.000845917	0.0595769	0.12115	0.0822029	0.059574	0.121183	0.0822279	0.0959177	0.11529	0.0815102	0.095918	0.115278	0.0815207	1	0	0
35333	0.31083	0.00499693	0	0.493153	0.240751	0.356691	0.493162	0.240753	0.356408	0.384134	0.205525	0.346167	0.384134	0.205534	0.346179	0.996421	0	0
35336	6.45145e-06	0.00506855	0.140126	0.0188366	0.0143024	0	0.0188356	0.0148338	0	2.81918e-08	0.169618	0	2.81918e-08	0.169649	0	1	0	0
35337	0.998525	0	0	0.211442	0	0.0776476	0.930496	0.0439842	0.0414656	0.211432	0	0.0775678	0.930515	0.0439849	0.0414735	0.642446	0.00418568	0
35338	0.756853	0.00461419	0.00594809	0.260297	0.0889569	0.115138	0.260291	0.0890382	0.115224	0.297099	0.094711	0.120568	0.297098	0.0947343	0.120569	0.999191	0	0
35339	1	0	0	0.424	0.0924875	0.136357	0.332297	0.0958416	0.15254	0.424002	0.0924081	0.136258	0.332299	0.0958091	0.152485	0.302348	0	0.00973562
35340	0.830518	0.00910163	0.00707772	0.134592	0.10796	0.194987	0.134593	0.107949	0.194957	0.116598	0.104349	0.192776	0.1166	0.104348	0.192775	1	0	0
35341	0.630705	0.0146947	0.00840424	0.886236	0.0702796	0.0764756	0.886116	0.0703876	0.0766011	0.711485	0.0694198	0.0860496	0.711557	0.0692948	0.0859277	0.995223	0	0
35342	0.385469	0.0118737	0.00332785	0.619902	0.34878	0.31254	0.619567	0.349089	0.312844	0.754469	0.353387	0.32957	0.754551	0.353989	0.329957	1	0	0
35343	1	0	0	0.225385	0.0426267	0.0225631	0.225396	0.042576	0.0225364	0.225393	0.0425898	0.0225439	0.225397	0.0425704	0.0225336	0.993596	0	0
35344	0.104754	0.00502907	0.000897793	0.323479	0.0634318	0.0800487	0.323608	0.0642688	0.0807825	0.20828	0.0613953	0.0821414	0.208862	0.0621756	0.0827737	0.985547	0.00105794	0.00108788
35345	0.998849	0	0	0.541548	0.0421814	0.0605538	0.541519	0.0419341	0.0600877	0.541531	0.0419343	0.0600778	0.541535	0.0419338	0.060077	1	0	0
35348	0.250439	0.00166804	0	0.522559	0.00326328	0.00143433	0.521924	0.00316872	0.0013895	0.9465	0.0016696	0.00151456	0.947607	0.00166646	0.0015064	1	0	0
35349	0.558233	0.289285	0.220294	0.103668	0.778699	1.49513	0.103672	0.77624	1.48912	0.0343797	0.894522	2.32814	0.034358	0.895629	2.33225	0.990387	0	0
35350	0.203331	0	0.407051	0.722617	1.33471	1.51269	0.733876	1.23477	1.37859	0.954345	1.4455	1.42206	0.924992	1.38503	1.3407	0.31843	0	0.0148629
35351	0.997475	0.00643925	0.00645645	0.679709	0.218105	0.249466	0.679699	0.218135	0.24944	0.685937	0.229097	0.261343	0.685938	0.229097	0.261343	1	0	0
35352	0.247243	0.000939786	0	0.58499	0.0139935	0.0169976	0.584889	0.0139698	0.016965	0.470679	0.012665	0.0164487	0.470644	0.0126453	0.0164216	1	0	0
35353	0.694232	0.00827273	0.00562316	0.160724	0.0564247	0.0332109	0.16073	0.0564458	0.0332263	0.20825	0.0544494	0.0336715	0.208249	0.054438	0.033668	0.998347	0	0
35355	0.319468	0.00165569	0.00565692	0.640776	0.0338585	0.0462183	0.640846	0.0340053	0.0463397	0.799893	0.0427313	0.0505675	0.799716	0.0428455	0.050637	1	0	0
35356	0.111531	0.00555596	0	0.977396	0.0855008	0.0864228	0.975647	0.0855718	0.0864904	0.745695	0.0821409	0.0923236	0.745695	0.0821411	0.0923239	1	0	0
35357	0.356622	0.0104869	0.00356449	0.379546	0.112393	0.0782657	0.342396	0.126449	0.0831166	0.548249	0.108394	0.0850344	0.504685	0.12195	0.0913695	0.37682	0.00587917	0
35358	0.264813	0	0.0067389	0.173786	0.0336248	0.073012	0.260856	0.0348748	0.067436	0.283081	0.0395235	0.0709275	0.402918	0.0409314	0.0654134	0.244389	0.00738139	0
35359	0.254469	0.00622214	0	0.572368	0.0331728	0.0184983	0.572284	0.0331798	0.0184969	0.900321	0.0305363	0.0273777	0.900323	0.030534	0.0273784	0.999035	0	0
35360	1	0	0	0.157925	0.138151	0.228687	0.00574806	0.149653	0.348378	0.157918	0.138232	0.228874	0.00574814	0.149633	0.34828	0.00260113	0.0123287	0.104555
35361	0.193558	0.018886	0	0.119161	0.166224	0.259627	0.154543	0.166017	0.248618	0.0724633	0.155379	0.25962	0.0946344	0.154958	0.248586	0.541287	0.0173204	0.00837037
35362	0.768204	0.042164	0.0259171	0.937893	0.216916	0.222674	0.938051	0.21674	0.222551	0.788494	0.209038	0.229923	0.788498	0.209038	0.229922	1	0	0
