seq_number	prob	query_distance	test_distance	mam_distance	ln_diff	distinct_sites	total_sites	ave_percent_identity	overall_percent_identity	min_undist	max_undist	ave_undist
12502	0.712817	0.124943	0.14653	0.263778	0.135479	79	224	77.3809523809524	71.4285714285714	0.19642857	0.24107143	0.226190476666667
12503	0.695261	0.112857	0.0957373	0.611723	0.153448	143	311	66.2379421221865	53.3762057877814	0.17041801	0.42122185	0.33762057
12504	0.363688	0.0852557	0.138178	0.35341	0.825119	65	135	71.1111111111111	60	0.19259259	0.34074074	0.28888889
12505	0.508078	0.20033	0.244906	0.662382	0.438024	146	255	50.9803921568627	34.9019607843137	0.37254903	0.55294120	0.4901961
12506	0.239695	0.116518	0.200439	0.144838	1.38239	51	202	88.6138613861386	84.1584158415842	0.10396039	0.12376238	0.113861386666667
12507	0.29021	0.0396972	0.0597765	0.225015	1.11865	112	750	88.8	84.1333333333333	0.06133333	0.14000000	0.112
12508	0.0932814	0.0357473	0.0788386	0.167828	2.81681	79	371	86.7026055705301	81.1320754716981	0.08894879	0.16711590	0.132973946666667
12509	0.143373	0.0484501	0.00931889	0.10289	2.14138	36	145	91.0344827586207	87.5862068965517	0.05517241	0.11724138	0.08965517
12510	0.630717	0.0719361	0.116927	0.424407	0.23109	45	68	67.156862745098	57.3529411764706	0.23529412	0.38235295	0.328431373333333
12511	0.185904	0.182524	0.244252	0.604603	1.74978	278	590	56.2146892655367	42.2033898305085	0.33898306	0.49152541	0.437853106666667
12512	0.455072	0.0863817	0.123717	0.263608	0.557988	72	179	75.9776536312849	67.5977653631285	0.18435754	0.28491619	0.240223463333333
12513	0.620385	0.0363574	0.0310736	0.145313	0.245327	146	957	87.3911529083943	82.1316614420063	0.06896552	0.15464994	0.126088466666667
12514	0.187621	0.0455754	0.031533	0.247953	1.7362	192	1168	83.9326484018265	77.3116438356164	0.06763699	0.20804794	0.160673516666667
12515	1	0.0605229	0.023748	1.3078	-0.655808	138	799	81.1430955360868	72.3404255319149	0.02628285	0.27158949	0.18856904
12516	0.517146	0.0611007	0.0991846	0.591322	0.419581	70	148	72.2972972972973	61.4864864864865	0.12837838	0.35135135	0.277027026666667
12517	0.916537	0.0381707	0.0395483	0.200446	0.0109824	141	885	84.5197740112994	78.1920903954802	0.07683616	0.19548023	0.15480226
12518	0.914397	0.0684308	0.0647834	0.280315	0.011555	91	398	84.5896147403685	78.643216080402	0.09045226	0.18592964	0.154103846666667
12519	0.000146064	0.0343308	0.103906	0.160496	14.4223	142	617	83.7385197190708	77.3095623987034	0.12317666	0.19935170	0.162614803333333
12520	0.901887	0.0420761	0.0454687	0.328863	0.0151975	73	428	89.4080996884735	85.0467289719626	0.04672897	0.13785046	0.105918996666667
12521	0.0133289	0.0408847	0.117343	0.221104	6.12493	89	283	80.3297997644287	72.0848056537102	0.13780919	0.24381626	0.196702006666667
12522	0.0740746	0.107184	0.173834	0.335297	3.19034	136	443	72.3100075244545	62.7539503386004	0.20541760	0.33634311	0.276899923333333
12523	0.328745	0.0233386	0.0369452	0.0626974	0.953835	61	595	94.733893557423	92.6050420168067	0.04033614	0.06218487	0.0526610666666667
12524	0.044774	0.29995	0.141973	0.385979	4.02713	98	214	68.6915887850467	59.3457943925234	0.28037384	0.35981309	0.313084113333333
12525	0.673326	0.156437	0.169713	0.337434	0.177736	242	743	70.7492148945716	61.7765814266487	0.23687753	0.32166892	0.292507856666667
12526	0.667967	0.026524	0.0336255	0.12462	0.183989	65	285	87.3684210526316	82.1052631578947	0.07017544	0.15789473	0.126315786666667
12527	0.0415995	0	0.00590064	0.007832	4.15142	27	504	99.0740740740741	98.6111111111111	0.00595238	0.01388889	0.00925926
12528	0.0411947	0.271638	0.0886681	0.213444	4.16799	53	101	74.5874587458746	65.3465346534654	0.21782178	0.29702970	0.25412541
12529	0.427912	0	0.0298024	0.232267	0.628483	30	76	88.5964912280702	84.2105263157895	0.02631579	0.15789473	0.114035083333333
12530	0.559568	0.022297	0.0139744	0.0568619	0.340453	35	209	93.7799043062201	90.9090909090909	0.03827751	0.07655502	0.0622009533333333
12531	0.100603	0.116763	0.0689762	0.144752	2.69596	91	328	82.2154471544715	74.6951219512195	0.15853658	0.20426829	0.177845526666667
12532	0.999558	0	0	0.0363324	3.07297e-07	22	143	97.6689976689977	96.5034965034965	0.00000000	0.03496503	0.02331002
12533	0.0524284	0.06995	0.124586	0.31868	3.76204	165	729	81.8472793781436	75.1714677640604	0.12345679	0.22085048	0.181527206666667
12534	0.593663	0.0334664	0.0402211	0.0900518	0.284659	96	606	89.8789878987899	85.6435643564356	0.07260726	0.11716171	0.10121012
12535	0.519446	0.219409	0.240292	0.668892	0.414992	642	1529	51.1663396555483	38.1294964028777	0.38456509	0.54022235	0.488336596666667
12536	0.476508	0.182026	0.211011	0.443579	0.506844	247	621	64.8953301127214	53.9452495974235	0.28019324	0.38969404	0.351046703333333
12537	0.871856	0.22277	0.20314	0.698599	0.026018	74	112	57.4404761904762	43.75	0.30357143	0.49107143	0.425595243333333
12538	0.798623	0.0483848	0.0445915	0.0793928	0.065091	89	600	89.8888888888889	85.8333333333333	0.08666667	0.11000000	0.101111113333333
12539	0.210396	0.0207395	0.0377335	0.162937	1.5687	79	827	91.8984280532044	88.2708585247884	0.03627570	0.10640871	0.0810157233333333
12540	0.00218501	0.0907186	0.16798	0.224761	9.38724	123	355	75.3051643192488	67.3239436619718	0.21690141	0.27887323	0.246948356666667
12541	0.971914	0.0080363	0.00783945	0.087912	0.00123956	74	1503	95.8527389665114	94.0119760479042	0.01064538	0.05721889	0.04147261
12542	0.232689	0.0400727	0.0347773	0.0982478	1.42435	72	461	90.0939985538684	86.117136659436	0.06724512	0.11930586	0.0990600166666667
12543	0.229385	0.0749626	0.119278	0.318376	1.44467	109	303	74.9174917491749	65.3465346534654	0.16171618	0.30693069	0.250825083333333
12544	0.203654	0.0312329	0.0487844	0.08322	1.61597	85	484	88.4297520661157	83.8842975206611	0.08677686	0.13636364	0.11570248
12545	0.389177	0.124706	0.162308	0.555215	0.741513	182	481	66.3894663894664	54.8856548856549	0.22453223	0.39916840	0.33610534
12546	0.389005	0.0194556	0.0282392	0.144601	0.742051	108	850	90.2745098039216	86	0.04235294	0.12705882	0.0972549
12547	0.530374	0.111676	0.128872	0.404422	0.393674	258	854	70.96018735363	60.8899297423888	0.19906323	0.33606556	0.290398116666667
12548	0.128227	0.11009	0.216411	0.200755	2.31384	56	104	69.8717948717949	58.6538461538462	0.26923078	0.34615386	0.30128206
12549	0.0016322	0.300816	0.116118	0.347992	9.92307	124	266	66.7919799498747	55.6390977443609	0.29699248	0.38721806	0.332080206666667
12550	0.996814	0.0220087	0.0219152	0.077718	1.59446e-05	64	1099	96.0570215347285	94.449499545041	0.02274795	0.04822566	0.0394297833333333
12551	0.145478	0.0737451	0.0999822	0.217496	2.11904	199	914	78.4463894967177	70.3501094091904	0.15864332	0.25054705	0.215536103333333
12552	0.0376548	0.00309251	0.0209627	0.0637725	4.32055	42	286	93.5897435897436	90.5594405594406	0.02797203	0.09090909	0.0641025633333333
12553	0.27309	0.10514	0.166627	0.424063	1.20116	107	270	70.7407407407407	62.2222222222222	0.21111111	0.34444445	0.292592596666667
12554	0.454207	0.0331559	0.0245252	0.0808048	0.560132	76	532	91.0401002506266	87.0300751879699	0.05827068	0.10902256	0.089599
12555	0.519441	0.0850771	0.0664797	0.397192	0.415004	152	665	80.6015037593985	73.5338345864662	0.10526316	0.24210526	0.19398496
12556	0.694441	0.15096	0.170286	0.198753	0.154319	90	235	75.886524822695	65.9574468085106	0.22553192	0.25106382	0.24113475
12557	0.433213	0.062343	0.0468622	0.642146	0.614193	236	831	64.6209386281588	49.9398315282792	0.11070999	0.47773767	0.35379061
12558	0.29273	0.0682967	0.0328683	0.0314913	1.10702	29	84	90.4761904761905	85.7142857142857	0.07142857	0.10714286	0.0952380966666667
12559	0.485755	0.0714216	0.0835567	0.198228	0.485916	190	1019	81.7795224075891	75.3680078508341	0.13542689	0.21197252	0.182204776666667
12560	0.00265453	0.096186	0.207465	0.097209	9.03091	102	347	80.4034582132565	73.7752161383285	0.15273775	0.21902017	0.195965416666667
12561	0.242731	0.00707281	0	0.0295414	1.36466	23	126	97.3544973544974	96.031746031746	0.00793651	0.03968254	0.0264550266666667
12562	0.00104562	0.0283473	0.471745	0.275874	10.745	37	153	90.6318082788671	86.9281045751634	0.07843138	0.12418301	0.0936819233333333
12563	0.495065	0.0776069	0.0986473	0.437768	0.465498	158	523	73.9324410452517	65.0095602294455	0.13957936	0.32504779	0.26067559
12564	5.3068e-05	0.109728	0.362818	0.324012	16.3352	125	268	65.1741293532338	54.1044776119403	0.30970150	0.40298507	0.348258703333333
12565	0.0099867	0.0661521	0.148781	0.283278	6.63727	132	530	79.496855345912	71.5094339622641	0.14905660	0.24905661	0.205031446666667
12566	0.0466257	0.0605099	0.0942925	0.0960482	3.95884	132	888	87.7627627627628	83.3333333333333	0.11261261	0.13626125	0.122372366666667
12567	0.537181	0.0211777	0.0151125	0.069317	0.38079	62	540	93.7037037037037	90.9259259259259	0.03518518	0.07962963	0.06296296
12568	0.000457792	0.0474683	0.107143	0.310473	12.2802	100	291	76.2886597938144	66.6666666666667	0.13402061	0.30240551	0.237113403333333
12569	0.00295045	0.108671	0.462556	0.770247	8.83786	88	119	48.4593837535014	31.9327731092437	0.41176471	0.63025212	0.51540618
12570	0.147812	0.0209856	0.0380641	0.143089	2.09469	100	602	86.6002214839424	80.8970099667774	0.06644518	0.17275748	0.133997786666667
12571	0.0012003	0.18607	0.19581	0.430312	10.4899	213	490	63.5374149659864	50.8163265306122	0.28979591	0.40408164	0.364625853333333
12572	0.000795061	0.135732	0.174886	0.494967	11.2527	116	250	64.9333333333333	52.8	0.23999999	0.41200000	0.350666666666667
12573	0.379031	0.00619131	0.0113963	0.122033	0.773842	76	829	91.6767189384801	87.816646562123	0.01809409	0.11821472	0.0832328133333333
12574	0.371999	0.0992935	0.247321	1.01661	0.796977	52	68	54.4117647058823	39.7058823529412	0.26470590	0.55882353	0.455882353333333
12575	0.681749	0.0256639	0.0394392	0.283228	0.168164	54	149	82.3266219239374	75.1677852348993	0.06040268	0.23489933	0.17673378
12576	0.199266	0.0503212	0.0226896	0.18122	1.64774	62	305	88.7431693989071	83.6065573770492	0.05573770	0.15081967	0.1125683
12577	0.121045	0.0886753	0.163289	0.495524	2.40374	135	374	71.5686274509804	62.2994652406417	0.18716578	0.34491980	0.284313733333333
12578	0.99742	0	0	0.673843	1.04545e-05	34	101	86.1386138613861	79.2079207920792	0.00000000	0.20792079	0.13861386
12579	0.0175521	0.0990007	0.180091	0.427882	5.64031	144	368	68.75	58.4239130434783	0.22826087	0.36684781	0.312499996666667
12580	0.13837	0.0681677	0.116378	0.237923	2.196	97	290	78.735632183908	70	0.15172414	0.25862068	0.212643676666667
12581	0.0863189	0.0335508	0.0819487	0.322376	2.94172	91	296	78.3783783783784	69.2567567567568	0.10472973	0.28040540	0.216216213333333
12582	0.00388552	0.0171591	0.184821	0.556852	8.33656	75	223	80.5680119581465	73.0941704035874	0.10313901	0.26008970	0.194319883333333
12583	0.627051	0.122687	0.159715	0.228136	0.236082	52	121	78.236914600551	71.900826446281	0.19008264	0.23966943	0.217630853333333
12584	0.752711	0.198401	0.149445	1.77361	0.0992667	83	106	44.9685534591195	25.4716981132075	0.25471699	0.70754719	0.550314466666667
12585	0.000866586	0.0496161	0.285414	0.670419	11.0929	120	348	71.9348659003831	62.9310344827586	0.17241380	0.35919541	0.280651343333333
12586	0.552219	0.0580462	0.0862986	0.809657	0.353357	93	336	78.968253968254	69.6428571428571	0.06250000	0.28571430	0.210317463333333
12587	0.913341	0.0997673	0.104391	0.317491	0.011843	104	343	80.2721088435374	73.7609329446064	0.13994169	0.22740525	0.19727891
12588	0.266136	0.0707601	0.0424016	0.275987	1.23656	97	419	83.9299920445505	77.5656324582339	0.08591885	0.20286396	0.16070008
12589	0.195933	0.0844505	0.127833	0.2529	1.67243	136	356	72.4719101123596	63.7640449438202	0.20786516	0.32303372	0.275280896666667
12590	0.299616	0.0765933	0.0749263	0.157701	1.0759	80	787	93.3502753070733	90.851334180432	0.05082592	0.07496823	0.0664972466666667
12591	0.029871	0.0972821	0.30071	0.745533	4.7167	177	365	60.1826484018265	48.2191780821918	0.27397260	0.49315068	0.39817351
12592	7.00594e-06	0.0458887	0.0736992	0.117445	20.1916	95	482	86.7911479944675	81.1203319502075	0.10373444	0.15767635	0.132088523333333
12593	0.30469	0.119611	0.160527	0.440164	1.05355	180	444	65.015015015015	52.9279279279279	0.25000000	0.40090090	0.34984985
12594	0.000467717	0.0534143	0.273194	0.0941183	12.2402	50	1657	98.7326493663247	98.1291490645745	0.00844900	0.01569101	0.0126735066666667
12595	0.0453809	0.0963119	0.197785	0.279597	4.00443	93	212	71.2264150943396	60.377358490566	0.24528302	0.33490565	0.287735843333333
12596	0.433004	0.0830244	0.126107	0.584422	0.614752	103	221	67.420814479638	55.2036199095023	0.16742082	0.41628960	0.32579186
12597	0.00017601	0.154571	0.474455	0.473241	14.0713	145	259	57.9150579150579	46.7181467181467	0.38223937	0.48262548	0.42084942
12598	0.22034	0.0353319	0.060603	0.105701	1.50216	73	381	89.676290463692	85.5643044619423	0.07874016	0.12335958	0.103237096666667
12599	0.181482	0.03987	0.0618783	0.167032	1.78544	119	867	89.3502499038831	85.0057670126874	0.06689735	0.13148789	0.106497503333333
12600	0	0.177082	0.306031	0.735203	151.282	285	667	60.7196401799101	48.7256371814093	0.29535231	0.45127437	0.39280359
12601	0.554227	0.113478	0.0837129	0.549929	0.349799	96	262	74.9363867684478	65.6488549618321	0.14122137	0.30916029	0.25063613
12602	0.141831	0.0776902	0.1254	0.288082	2.15798	104	461	82.7910339840926	75.2711496746204	0.11713666	0.21258135	0.17208966
12603	0.573533	0.0515725	0.0734903	0.292849	0.316806	74	229	81.5138282387191	74.6724890829694	0.10917030	0.22270742	0.184861713333333
12604	0.900675	0.145234	0.141944	0.504842	0.0155771	348	1111	65.1065106510651	53.1053105310531	0.23132314	0.40774077	0.348934893333333
12605	0.585593	0.0121996	0.00875226	0.0498754	0.297279	52	630	95.5026455026455	93.3333333333333	0.02063492	0.05873016	0.0449735466666667
12606	0.378716	0.0409563	0.0284142	0.191811	0.774867	106	639	87.0631194574857	81.5336463223787	0.05946792	0.16588420	0.129368806666667
12607	0.133078	0.113717	0.0560824	0.222141	2.25623	79	214	77.2585669781931	69.1588785046729	0.16355141	0.27570093	0.227414333333333
12608	0.18127	0.0561978	0.0263071	0.177876	1.78718	61	258	85.4005167958656	79.0697674418605	0.07751938	0.18604651	0.14599483
12609	2.27574e-11	0.385401	0.0258247	0.269517	44.7178	95	378	81.0405643738977	73.8095238095238	0.15608466	0.25132275	0.189594356666667
12610	0.315692	0.0111188	0.0258646	0.0241575	1.00671	31	210	96.3492063492064	94.7619047619048	0.03333334	0.04285714	0.03650794
12611	0.0276153	0.143231	0.393934	0.175806	4.85192	49	89	70.7865168539326	60.6741573033708	0.22471911	0.32584271	0.292134843333333
12612	0.884859	0.00781948	0.00625518	0.108782	0.0209706	45	289	92.6182237600923	89.2733564013841	0.01384083	0.10380623	0.0738177633333333
12613	0.891024	0.0128342	0.015945	0.437488	0.0187715	69	205	76.9105691056911	65.8536585365854	0.02926829	0.33170733	0.230894316666667
12614	0.168367	0.0300674	0.0134735	0.0619355	1.89742	57	431	93.4261407579273	90.7192575406033	0.04408353	0.08352669	0.0657385966666667
12615	0.710554	0.185915	0.15517	0.399668	0.137724	67	101	64.026402640264	50.4950495049505	0.27722773	0.40594059	0.359735976666667
12616	1	0.0253287	0.025328	0.0508317	-6.09968e-05	59	491	93.9579090291921	91.0386965376782	0.04684318	0.06720977	0.0604209066666667
12617	0.0660564	0.0683995	0.0365251	0.20394	3.37839	117	576	82.8125	75.5208333333333	0.09895834	0.21875000	0.171875003333333
12618	0.0464023	0.0756044	0.145721	0.270593	3.96693	113	348	74.4252873563218	65.2298850574713	0.19540229	0.29597703	0.25574713
12619	0.0971277	0.0758872	0.117915	0.293993	2.75209	173	630	76.1904761904762	67.3015873015873	0.16190477	0.28412700	0.23809525
12620	0.307316	0.00238207	0.00735803	0.0239754	1.04218	33	507	97.8303747534517	96.8441814595661	0.00986193	0.02958580	0.0216962533333333
12621	0.116246	0.0587951	0.0944023	0.183068	2.46718	125	500	80.4	73.4	0.14800000	0.23199999	0.195999996666667
12622	0.0566058	0.0446781	0.0746829	0.196574	3.63414	172	1089	86.5013774104683	80.8999081726354	0.08539945	0.16620754	0.134986226666667
12623	0.595663	0.0669816	0.0525327	0.163718	0.281586	74	271	84.7478474784748	78.5977859778598	0.10701107	0.18081181	0.152521523333333
12624	0.473018	0.181457	0.145187	0.545955	0.514917	174	429	65.3457653457653	54.0792540792541	0.24009325	0.40326339	0.346542343333333
12625	0.470712	0.0549024	0.0768123	0.106395	0.520304	59	262	88.295165394402	84.3511450381679	0.10305344	0.12595420	0.117048346666667
12626	0.823823	0.100136	0.108923	0.218522	0.0495643	88	271	79.8277982779828	72.6937269372694	0.16605166	0.22140221	0.201722016666667
12627	0.581877	0.283368	0.323136	0.62935	0.30321	196	346	54.2389210019268	40.7514450867052	0.38728324	0.50000000	0.457610786666667
12628	0.525072	0.0718377	0.0524225	0.123938	0.403919	56	220	87.2727272727273	82.2727272727273	0.10000000	0.15000001	0.12727273
12629	1	0	0	0	0	20	97	100	100	0.00000000	0	0
12630	0.875565	0.0779894	0.0708351	0.409271	0.0245218	78	191	73.2984293193717	62.82722513089	0.12565444	0.34031415	0.26701571
12631	0.045518	0.00265573	0.0170847	0.0228485	3.99934	33	361	97.2299168975069	95.8448753462604	0.01939058	0.03878116	0.02770083
12632	0	0.107656	0.820528	0.129938	98.315	149	398	69.179229480737	57.286432160804	0.14824121	0.39195979	0.308207706666667
12633	0.486709	0.169503	0.206559	0.470939	0.483793	170	319	56.4263322884012	43.5736677115987	0.34796238	0.47962382	0.435736673333333
12634	0.0511796	0.00845157	0.0362553	0.054729	3.80239	39	243	93.9643347050754	90.9465020576132	0.04115226	0.08230453	0.0603566533333333
12635	0.0937545	0.132467	0.0828619	0.249744	2.8087	128	397	75.3988245172124	65.4911838790932	0.18387909	0.28967255	0.246011756666667
12636	0.645997	0.116534	0.1302	0.290676	0.210985	173	551	72.4137931034483	62.7949183303085	0.21234120	0.31215972	0.275862073333333
12637	0.48709	0.111891	0.0805897	0.317436	0.482947	79	277	81.1070998796631	74.0072202166065	0.12635379	0.22382672	0.188929003333333
12638	0.443634	0.119891	0.149199	0.330224	0.586865	146	417	73.3812949640288	64.5083932853717	0.20383693	0.29976019	0.266187046666667
12639	0.247332	0.00462677	0	0.08297	1.33831	38	216	94.4444444444444	91.6666666666667	0.00462963	0.08333334	0.0555555566666667
12640	0.0140617	0.0117653	0.0315155	0.0748605	6.03038	97	1025	93.0406504065041	90.0487804878049	0.04097561	0.09073171	0.0695934966666667
12641	0.200211	0.0704629	0.0869482	0.220173	1.64084	276	2190	85.6925418569254	80.0913242009132	0.09817351	0.16940640	0.14307458
12642	0.0892321	0.0199657	0.0514763	0.165419	2.88817	75	427	88.2903981264637	83.6065573770492	0.06088993	0.15456675	0.117096023333333
12643	0.548544	0.235456	0.195137	0.377115	0.359932	109	203	62.0689655172414	50.2463054187192	0.33004925	0.41379312	0.379310343333333
12644	0.492458	0.112358	0.0904401	0.253061	0.471151	116	387	76.4857881136951	67.7002583979328	0.17571059	0.27390182	0.235142123333333
12645	0.436807	0.147911	0.2084	0.249408	0.604657	62	132	74.2424242424242	65.9090909090909	0.24242425	0.27272728	0.25757576
12646	0.922867	0.0537714	0.0569365	0.262652	0.00937457	62	168	77.3809523809524	67.2619047619048	0.11904762	0.28571430	0.22619048
